City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
384,Brookhaven,US,2022-01-27 17:13:11,31.5791,-90.4407,54.55,41,58,2.66
385,Cachoeira Do Sul,BR,2022-01-27 17:15:28,-30.0392,-52.8939,75.49,73,100,8.93
386,Bubaque,GW,2022-01-27 17:15:29,11.2833,-15.8333,79.56,67,35,12.48
387,Corbelia,BR,2022-01-27 17:15:29,-24.7989,-53.3067,79.95,82,100,6.69
388,Ayan,RU,2022-01-27 17:15:29,56.45,138.1667,-8.54,79,67,11.41
389,Saint-Paul,RE,2022-01-27 17:15:30,-21.0096,55.2707,75.31,72,47,1.34
390,Tura,IN,2022-01-27 17:15:30,25.5198,90.2201,52.23,53,0,0.92
391,Olafsvik,IS,2022-01-27 17:14:39,64.8945,-23.7142,35.85,90,100,17.87
392,Ambunti,PG,2022-01-27 17:15:30,-4.2365,142.8448,72.79,98,100,0.87
393,Rawlins,US,2022-01-27 17:15:31,41.7911,-107.2387,22.89,63,40,6.91
394,Saint-Joseph,RE,2022-01-27 17:15:31,-21.3667,55.6167,73.78,77,8,9.13
395,Altamont,US,2022-01-27 17:15:31,42.2068,-121.7372,31.39,73,0,4.0
396,Champaign,US,2022-01-27 17:11:30,40.1334,-88.2001,31.57,84,100,7.0
397,Kolokani,ML,2022-01-27 17:15:32,13.5728,-8.0339,91.81,6,7,3.65
398,Akyab,MM,2022-01-27 17:15:32,20.15,92.9,69.53,73,0,12.19
399,Auki,SB,2022-01-27 17:15:32,-8.7676,160.7034,77.79,89,100,7.16
400,Bolton,GB,2022-01-27 17:13:46,53.5833,-2.4333,48.22,85,17,4.0
401,Saiki,JP,2022-01-27 17:15:33,32.95,131.9,43.52,79,16,12.26
402,Dhidhdhoo,MV,2022-01-27 17:15:33,6.8833,73.1,80.04,58,18,8.28
403,Laguna,US,2022-01-27 17:15:34,38.421,-121.4238,55.9,84,0,1.01
404,Labuan,MY,2022-01-27 17:15:34,5.2767,115.2417,77.16,100,20,0.0
405,Charters Towers,AU,2022-01-27 17:15:34,-20.1,146.2667,72.59,95,100,15.19
406,Antofagasta,CL,2022-01-27 17:15:14,-23.65,-70.4,71.22,63,96,9.82
407,Whitianga,NZ,2022-01-27 17:15:35,-36.8333,175.7,63.01,71,84,12.21
408,Karratha,AU,2022-01-27 17:15:35,-20.7377,116.8463,79.68,70,48,19.51
409,Chenzhou,CN,2022-01-27 17:16:35,25.8,113.0333,38.77,96,100,4.52
410,Natal,BR,2022-01-27 17:15:55,-5.795,-35.2094,84.85,74,75,11.5
411,Polewali,ID,2022-01-27 17:16:36,-3.4324,119.3435,77.23,89,100,3.6
412,Namatanai,PG,2022-01-27 17:16:36,-3.6667,152.4333,79.25,79,97,2.24
413,Morden,CA,2022-01-27 17:16:36,49.1919,-98.1014,1.09,71,73,9.22
414,Saskylakh,RU,2022-01-27 17:16:37,71.9167,114.0833,2.8,83,67,11.88
415,Ajdabiya,LY,2022-01-27 17:16:37,30.7554,20.2263,55.63,60,93,9.78
416,Suzun,RU,2022-01-27 17:16:37,53.7841,82.3116,-10.23,100,96,1.72
417,Lagoa,PT,2022-01-27 17:16:38,39.05,-27.9833,59.13,78,47,13.67
418,Kutum,SD,2022-01-27 17:16:38,14.2,24.6667,60.28,22,3,12.37
419,Praia,CV,2022-01-27 17:16:39,14.9215,-23.5087,73.94,64,75,26.46
420,Elko,US,2022-01-27 17:15:36,41.0002,-115.5012,22.05,82,0,1.01
421,General Pico,AR,2022-01-27 17:16:39,-35.6566,-63.7568,73.85,40,8,9.1
422,Hendaye,FR,2022-01-27 17:16:39,43.3717,-1.7738,48.2,83,100,3.44
423,Albenga,IT,2022-01-27 17:16:40,44.0529,8.216,55.35,74,75,3.44
424,Ankang,CN,2022-01-27 17:16:40,32.68,109.0172,38.32,81,99,2.57
425,Broken Hill,AU,2022-01-27 17:16:41,-31.95,141.4333,85.39,46,95,18.52
426,Taganak,PH,2022-01-27 17:16:41,6.0833,118.3,80.74,82,94,7.78
427,Chickasha,US,2022-01-27 17:14:13,35.0526,-97.9364,38.5,86,100,0.0
428,Henties Bay,NA,2022-01-27 17:16:41,-22.116,14.2845,64.85,82,58,13.85
429,Winona,US,2022-01-27 17:16:42,43.9666,-91.7668,31.8,71,100,16.11
430,Stromness,GB,2022-01-27 17:16:42,58.965,-3.296,40.96,65,93,22.15
431,Te Anau,NZ,2022-01-27 17:16:42,-45.4167,167.7167,42.73,86,100,1.63
432,Koslan,RU,2022-01-27 17:16:43,63.4564,48.8989,8.28,96,99,5.03
433,Gangapur,IN,2022-01-27 17:16:43,26.4833,76.7167,53.13,51,0,4.81
434,Nyurba,RU,2022-01-27 17:16:43,63.2842,118.3319,-8.23,93,22,6.93
435,Ambon,ID,2022-01-27 17:16:44,-3.6954,128.1814,75.34,94,20,5.75
436,Naron,ES,2022-01-27 17:16:44,43.5167,-8.1528,57.04,76,1,12.35
437,Cherepovets,RU,2022-01-27 17:16:44,59.1333,37.9,17.42,86,100,6.71
438,Codrington,AU,2022-01-27 17:12:03,-38.2667,141.9667,66.47,95,5,6.2
439,Eureka,US,2022-01-27 17:14:29,40.8021,-124.1637,38.59,52,0,4.59
440,Kostek,RU,2022-01-27 17:16:45,43.3439,46.8541,33.28,92,100,11.54
441,Tenenkou,ML,2022-01-27 17:16:45,14.4572,-4.9169,90.19,6,25,8.01
442,Andenes,NO,2022-01-27 17:16:45,69.3143,16.1194,31.98,93,75,14.97
443,Nizwa,OM,2022-01-27 17:16:46,22.9333,57.5333,70.74,36,0,2.59
444,Jacareacanga,BR,2022-01-27 17:16:46,-6.2222,-57.7528,89.91,66,75,3.44
445,Manaure,CO,2022-01-27 17:16:47,11.7751,-72.4445,84.31,53,12,13.94
446,Kavieng,PG,2022-01-27 17:16:47,-2.5744,150.7967,82.0,74,97,4.88
447,Lompoc,US,2022-01-27 17:12:14,34.6391,-120.4579,65.08,75,0,5.75
448,Vila Franca Do Campo,PT,2022-01-27 17:16:47,37.7167,-25.4333,61.21,71,70,12.06
449,Port Hardy,CA,2022-01-27 17:16:48,50.6996,-127.4199,37.76,100,20,3.44
450,Muros,ES,2022-01-27 17:16:48,42.7762,-9.0603,59.5,64,0,3.62
451,Saint-Pierre,RE,2022-01-27 17:12:00,-21.3393,55.4781,76.68,69,75,8.05
452,Codajas,BR,2022-01-27 17:16:49,-3.8367,-62.0569,82.47,86,79,1.21
453,Nizhniy Kuranakh,RU,2022-01-27 17:16:49,58.8353,125.4869,-0.83,98,100,6.58
454,San Cristobal,VE,2022-01-27 17:13:19,7.7669,-72.225,77.18,44,87,1.5
455,Baker City,US,2022-01-27 17:17:49,44.7749,-117.8344,20.59,98,100,9.22
456,Cobija,BO,2022-01-27 17:17:50,-11.0267,-68.7692,89.78,66,75,0.0
457,Zyryanovsk,KZ,2022-01-27 17:17:50,49.7386,84.2719,-10.12,99,91,2.53
458,Kattivakkam,IN,2022-01-27 17:17:51,13.2167,80.3167,81.07,81,16,11.48
459,Betioky,MG,2022-01-27 17:17:51,-23.7167,44.3833,79.25,51,0,7.65
460,Dong Hoi,VN,2022-01-27 17:17:51,17.4833,106.6,69.78,91,1,5.32
461,Chincholi,IN,2022-01-27 17:17:52,17.4667,77.4333,68.0,41,1,12.35
462,Maragogi,BR,2022-01-27 17:15:03,-9.0122,-35.2225,84.43,63,50,9.98
463,Phuket,TH,2022-01-27 17:13:37,8.0,98.25,87.1,89,20,1.14
464,Haradok,BY,2022-01-27 17:17:53,55.4624,29.9816,31.69,98,100,11.95
465,Siniscola,IT,2022-01-27 17:17:53,40.5719,9.6922,53.15,78,67,5.21
466,Mancio Lima,BR,2022-01-27 17:17:53,-7.6142,-72.8958,86.07,70,75,5.75
467,Vestmannaeyjar,IS,2022-01-27 17:17:53,63.4427,-20.2734,38.39,93,40,12.66
468,North Bend,US,2022-01-27 17:17:54,43.4065,-124.2243,42.13,68,0,4.18
469,Leua,SK,2022-01-27 17:17:54,48.2156,18.6071,37.49,86,67,5.23
470,Emerald,AU,2022-01-27 17:17:32,-23.5333,148.1667,74.34,77,21,10.71
471,Amapa,BR,2022-01-27 17:13:38,1.0,-52.0,79.41,87,90,3.65
472,Ardesen,TR,2022-01-27 17:17:55,41.1911,40.9875,35.56,87,100,5.97
473,Gigmoto,PH,2022-01-27 17:17:55,13.7796,124.39,77.83,84,95,8.68
474,Three Hills,CA,2022-01-27 17:15:02,51.7001,-113.2686,27.48,86,83,7.81
475,San Mateo Del Mar,MX,2022-01-27 17:17:56,16.2,-95.0,79.57,65,0,30.91
476,Coquimbo,CL,2022-01-27 17:17:36,-29.9533,-71.3436,67.73,68,20,14.97
477,Lourdes,FR,2022-01-27 17:17:56,43.1,-0.05,47.68,57,0,3.44
478,Taitung,TW,2022-01-27 17:17:56,22.7583,121.1444,71.37,88,90,7.81
479,Neyshabur,IR,2022-01-27 17:17:57,36.2133,58.7958,47.91,49,90,10.31
480,North Myrtle Beach,US,2022-01-27 17:17:44,33.816,-78.68,49.1,35,0,11.5
481,Mizan Teferi,ET,2022-01-27 17:17:57,6.9833,35.5833,68.58,46,96,2.71
482,Liverpool,GB,2022-01-27 17:15:19,53.4106,-2.9779,48.74,88,75,4.0
483,Staraya Poltavka,RU,2022-01-27 17:17:58,50.4772,46.4814,20.21,93,100,6.13
484,Corbu,RO,2022-01-27 17:17:58,44.3833,28.65,35.13,70,0,6.91
485,Camana,PE,2022-01-27 17:17:59,-16.6228,-72.7111,74.62,72,100,10.38
486,Kijang,KR,2022-01-27 17:17:59,35.2442,129.2139,37.13,35,68,5.48
487,Richards Bay,ZA,2022-01-27 17:17:59,-28.783,32.0377,80.58,77,2,15.08
488,Japura,ID,2022-01-27 17:18:00,-0.3167,102.35,73.08,89,43,2.44
489,Olga,RU,2022-01-27 17:18:00,43.7444,135.2892,11.35,69,0,6.93
490,Shubarshi,KZ,2022-01-27 17:18:00,48.5872,57.1869,15.82,88,100,9.08
491,Sisimiut,GL,2022-01-27 17:18:01,66.9395,-53.6735,5.88,85,100,10.94
492,Raton,US,2022-01-27 17:18:01,36.9034,-104.4391,29.59,51,0,8.05
493,Kathmandu,NP,2022-01-27 17:18:02,27.7167,85.3167,40.24,87,34,1.1
494,Ixtapa,MX,2022-01-27 17:18:02,20.7,-105.2,74.43,69,75,0.0
495,Port Hueneme,US,2022-01-27 17:18:02,34.1478,-119.1951,66.43,22,0,11.5
496,Inhambane,MZ,2022-01-27 17:18:03,-23.865,35.3833,80.58,89,20,10.36
497,Mao,ES,2022-01-27 17:18:03,39.8885,4.2658,54.16,82,0,3.44
498,Dangtu,CN,2022-01-27 17:19:04,31.5723,118.4928,37.45,93,100,11.54
499,Bansdih,IN,2022-01-27 17:19:04,25.8833,84.2167,51.31,71,0,7.47
500,Jutai,BR,2022-01-27 17:19:04,-5.1833,-68.9,88.95,62,66,1.74
501,Atikokan,CA,2022-01-27 17:19:05,48.7555,-91.6216,-0.31,81,69,10.16
502,Dibombari,CM,2022-01-27 17:19:05,4.1787,9.6561,84.67,59,71,8.93
503,Kholodnyy,RU,2022-01-27 17:19:05,62.7167,147.95,-18.67,96,95,4.36
504,Alta Floresta,BR,2022-01-27 17:19:06,-9.8756,-56.0861,85.82,70,75,3.44
505,Telenesti,MD,2022-01-27 17:19:06,47.4997,28.3656,36.07,93,76,3.8
506,Ambilobe,MG,2022-01-27 17:19:07,-13.2,49.05,74.64,89,46,2.48
507,Honningsvag,NO,2022-01-27 17:19:07,70.9821,25.9704,26.35,80,0,13.8
508,Severo-Yeniseyskiy,RU,2022-01-27 17:19:07,60.3725,93.0408,-12.5,100,82,3.31
509,Mount Isa,AU,2022-01-27 17:19:07,-20.7333,139.5,76.77,83,100,8.05
510,San Quintin,MX,2022-01-27 17:14:32,30.4833,-115.95,61.5,47,85,1.48
511,Cabras,IT,2022-01-27 17:19:08,39.93,8.5314,48.07,83,16,2.3
512,Mnogovershinnyy,RU,2022-01-27 17:19:09,53.9353,139.9242,-17.66,97,42,3.8
513,Obo,CF,2022-01-27 17:19:09,5.3998,26.4869,81.48,22,72,5.37
514,Karasburg,NA,2022-01-27 17:19:09,-28.0167,18.75,95.18,15,29,13.82
515,Sola,VU,2022-01-27 17:19:10,-13.8833,167.55,81.12,81,100,20.92
516,Conceicao Da Barra,BR,2022-01-27 17:19:10,-18.5933,-39.7322,85.19,64,30,7.47
517,Asau,RO,2022-01-27 17:19:11,46.4333,26.4,34.72,91,95,7.02
518,Monte Carmelo,BR,2022-01-27 17:19:11,-18.7247,-47.4986,79.25,64,60,4.99
519,Kiruna,SE,2022-01-27 17:19:11,67.8557,20.2251,7.72,85,97,3.44
520,Niles,US,2022-01-27 17:19:12,42.0189,-87.8028,30.42,61,100,4.0
521,Cervia,IT,2022-01-27 17:19:12,44.2657,12.3427,46.92,87,75,2.3
522,Beringovskiy,RU,2022-01-27 17:19:12,63.05,179.3167,7.05,97,100,3.6
523,Le Port,RE,2022-01-27 17:19:13,-20.9373,55.2919,75.2,72,45,2.21
524,Vanimo,PG,2022-01-27 17:19:13,-2.6741,141.3028,77.81,88,100,1.81
525,Davila,PH,2022-01-27 17:19:13,18.4726,120.5763,77.5,83,47,4.14
526,Nhulunbuy,AU,2022-01-27 17:19:14,-12.2333,136.7667,83.01,83,40,12.66
527,Racale,IT,2022-01-27 17:19:14,39.9631,18.0938,52.25,68,88,9.48
528,Rosarito,MX,2022-01-27 17:19:15,32.3333,-117.0333,64.4,31,0,4.16
529,Galbshtadt,RU,2022-01-27 17:19:15,53.2264,78.9845,-7.01,100,95,6.8
530,Moose Factory,CA,2022-01-27 17:19:15,51.2585,-80.6094,-2.2,60,75,18.41
531,Pochinki,RU,2022-01-27 17:19:16,54.6988,44.8668,-1.75,100,81,5.28
532,Luderitz,NA,2022-01-27 17:19:16,-26.6481,15.1594,72.64,62,0,28.95
533,Baryatino,RU,2022-01-27 17:19:16,54.3121,34.521,17.02,94,99,11.12
534,Paracuru,BR,2022-01-27 17:19:17,-3.41,-39.0306,78.82,74,69,9.26
535,Chekhov,RU,2022-01-27 17:19:17,55.1431,37.4711,17.55,95,88,8.79
536,Berlevag,NO,2022-01-27 17:19:17,70.8578,29.0864,21.2,79,0,16.11
537,Waipawa,NZ,2022-01-27 17:19:18,-41.4122,175.5153,56.03,66,57,6.51
538,Cayenne,GF,2022-01-27 17:19:18,4.9333,-52.3333,75.24,88,75,4.61
539,Rawson,AR,2022-01-27 17:17:34,-43.3002,-65.1023,83.12,31,1,14.41
540,Gat,IL,2022-01-27 17:19:18,31.61,34.7642,47.79,100,67,9.95
541,Torrington,US,2022-01-27 17:19:19,41.8007,-73.1212,26.67,47,53,1.99
542,Ilhabela,BR,2022-01-27 17:19:19,-23.7781,-45.3581,88.03,60,11,8.19
543,Ahipara,NZ,2022-01-27 17:19:20,-35.1667,173.1667,58.62,89,4,7.11
544,Gritsovskiy,RU,2022-01-27 17:19:20,54.1376,38.1604,8.37,96,96,8.46
545,Great Falls,US,2022-01-27 17:18:25,47.5002,-111.3008,30.6,71,0,4.0
546,Ewo,CG,2022-01-27 17:20:21,-0.8725,14.8206,85.03,47,79,3.62
547,Sioux Lookout,CA,2022-01-27 17:20:21,50.1001,-91.917,-3.62,71,40,13.8
548,Mombaca,BR,2022-01-27 17:20:21,-5.7431,-39.6275,87.87,45,100,6.78
549,Jurado,CO,2022-01-27 17:16:07,7.1053,-77.7641,81.9,76,62,5.53
550,Bocas Del Toro,PA,2022-01-27 17:20:22,9.3333,-82.25,86.07,64,40,7.07
551,Ugoofaaru,MV,2022-01-27 17:20:23,5.6667,73.0,79.47,55,29,6.71
552,Tazovskiy,RU,2022-01-27 17:20:23,67.4667,78.7,4.06,92,100,13.47
553,Dudinka,RU,2022-01-27 17:20:23,69.4058,86.1778,0.79,95,100,23.64
554,Mareeba,AU,2022-01-27 17:20:24,-17.0,145.4333,73.44,96,100,1.36
555,Marawi,PH,2022-01-27 17:20:24,7.9986,124.2928,63.64,95,60,1.34
556,Itarema,BR,2022-01-27 17:20:24,-2.9248,-39.9167,84.56,60,98,12.28
557,Hobyo,SO,2022-01-27 17:20:25,5.3505,48.5268,77.22,70,75,18.66
558,Coihaique,CL,2022-01-27 17:20:25,-45.5752,-72.0662,84.81,26,0,5.75
559,Dongli,CN,2022-01-27 17:20:25,23.5656,116.8194,62.58,94,100,6.71
560,Tongren,CN,2022-01-27 17:20:26,27.7172,109.1853,35.47,95,100,4.47
561,Ahmadpur,IN,2022-01-27 17:20:26,18.7,76.9333,63.79,38,2,6.85
562,Helong,CN,2022-01-27 17:20:27,42.5397,128.9972,4.66,91,10,5.12
563,Kotaparh,IN,2022-01-27 17:20:27,19.15,82.35,57.7,40,10,6.69
564,Kavaratti,IN,2022-01-27 17:20:27,10.5669,72.642,78.8,69,60,7.47
565,Santa Maria,BR,2022-01-27 17:20:28,-29.6842,-53.8069,76.3,73,100,12.66
566,Lasa,IT,2022-01-27 17:20:28,46.6166,10.7002,49.46,54,99,7.09
567,Alibag,IN,2022-01-27 17:20:28,18.6411,72.8792,75.27,65,0,9.44
568,Chittur,IN,2022-01-27 17:20:29,10.7,76.75,81.95,66,88,8.12
569,Gezing,AT,2022-01-27 17:20:29,47.9178,13.1299,35.85,90,20,10.36
570,Eshowe,ZA,2022-01-27 17:20:29,-28.8865,31.4699,76.28,74,2,5.68
571,Chernyshevskiy,RU,2022-01-27 17:20:30,63.0128,112.4714,-14.48,98,100,5.44
572,Tessalit,ML,2022-01-27 17:20:30,20.1986,1.0114,74.95,12,59,11.25
573,Zhigansk,RU,2022-01-27 17:20:30,66.7697,123.3711,-26.77,100,78,5.82
574,Diamantino,BR,2022-01-27 17:20:31,-14.4086,-56.4461,84.45,66,85,7.2
575,Phonhong,LA,2022-01-27 17:20:31,18.5007,102.4166,72.07,56,85,3.11
576,Sotouboua,TG,2022-01-27 17:20:31,8.5667,0.9833,91.99,12,60,3.0
577,Changli,CN,2022-01-27 17:20:32,39.7042,119.1506,22.66,34,2,5.17
578,Houlton,US,2022-01-27 17:20:32,46.1262,-67.8403,7.72,47,0,8.05
